g,eta,mean_rate_ex,cv_ex,plv_ex,classification
7.157894736842104,0.8421052631578947,0.21425,0.38508984069445806,0.3865273620541679,Q
7.157894736842104,1.0526315789473684,4.1995,0.5062752456316784,0.23301678999619543,AR
7.157894736842104,1.263157894736842,7.88825,0.5804792731204965,0.16080482708474036,AR
7.157894736842104,1.4736842105263157,10.886,0.5947891588049656,0.15813608628022494,AR
7.157894736842104,1.6842105263157894,14.060875,0.5958374583302368,0.1893244337534302,AR
7.157894736842104,1.894736842105263,17.08725,0.5910784302926639,0.21374697890823885,AR
7.157894736842104,2.1052631578947367,20.104375,0.5897118368334124,0.19857792607131272,AR
7.157894736842104,2.3157894736842106,23.14,0.5929651748790573,0.1917513807731911,AR
7.157894736842104,2.526315789473684,25.997625,0.5983326244407849,0.18422476557063952,AR
7.157894736842104,2.7368421052631575,28.99175,0.6083109909488023,0.19055345634222928,AR
7.157894736842104,2.9473684210526314,31.873,0.6365882889520669,0.1635914181666822,AR
7.157894736842104,3.1578947368421053,35.309625,0.6503037487210422,0.14373053623133475,AR
7.157894736842104,3.3684210526315788,38.391,0.6966410013665475,0.13310425265610087,AR
7.157894736842104,3.578947368421052,41.543625,0.7519582918184069,0.12856330908033503,AI
7.157894736842104,3.789473684210526,44.98825,0.8145024024627732,0.11495850764306587,AI
7.157894736842104,4.0,48.737375,0.9399397084286443,0.11075722741404809,AI
7.578947368421052,0.0,0.0,-1.0,1.0,Q
7.578947368421052,0.21052631578947367,0.0,-1.0,1.0,Q
7.578947368421052,0.42105263157894735,0.0,-1.0,1.0,Q
7.578947368421052,0.631578947368421,0.0,-1.0,1.0,Q
7.578947368421052,0.8421052631578947,0.224875,0.43866228353937925,0.38531063228597795,Q
7.578947368421052,1.0526315789473684,3.884,0.5000913311634381,0.21310209120128554,AR
7.578947368421052,1.263157894736842,7.009125,0.5787232655070591,0.18355611590292323,AR
7.578947368421052,1.4736842105263157,9.90025,0.6026593266402769,0.1623087069546611,AR
7.578947368421052,1.6842105263157894,12.534125,0.6128686848035317,0.1635042467199546,AR
7.578947368421052,1.894736842105263,15.57775,0.6133290716408735,0.1704199462611223,AR
7.578947368421052,2.1052631578947367,18.039375,0.6300770178946139,0.18577441399469893,AR
7.578947368421052,2.3157894736842106,20.814875,0.6294124063532358,0.18738043296953116,AR
7.578947368421052,2.526315789473684,23.41075,0.6429367726035512,0.18794459710642694,AR
7.578947368421052,2.7368421052631575,26.147625,0.6609000317464492,0.1849160875117623,AR
7.578947368421052,2.9473684210526314,28.975625,0.6815577094061721,0.16399283137683207,AR
7.578947368421052,3.1578947368421053,31.86225,0.7179258215973371,0.1521965417367926,AI
7.578947368421052,3.3684210526315788,34.703125,0.7320594857549864,0.14470207679277589,AI
7.578947368421052,3.578947368421052,37.451625,0.7950905526233782,0.1380818400538932,AI
7.578947368421052,3.789473684210526,40.57925,0.9394604266321029,0.12198013600489331,AI
7.578947368421052,4.0,44.146375,1.1666403816037396,0.12412564257000415,AI
8.0,0.0,0.0,-1.0,1.0,Q
8.0,0.21052631578947367,0.0,-1.0,1.0,Q
8.0,0.42105263157894735,0.0,-1.0,1.0,Q
8.0,0.631578947368421,0.0,-1.0,1.0,Q
8.0,0.8421052631578947,0.192625,0.3976302656673029,0.39184123097056933,Q
8.0,1.0526315789473684,3.72525,0.5021476036967522,0.25417127915458965,AR
8.0,1.263157894736842,6.507125,0.585154266913347,0.17306717061369628,AR
8.0,1.4736842105263157,8.98475,0.6189889128195903,0.15604124179014103,AR
8.0,1.6842105263157894,11.62775,0.6316335156860851,0.17225184342212657,AR
8.0,1.894736842105263,14.09875,0.6439637927876004,0.1729608017441025,AR
8.0,2.1052631578947367,16.68525,0.6467044860086655,0.1717348393327449,AR
8.0,2.3157894736842106,19.126875,0.655967343585301,0.18469365030033288,AR
8.0,2.526315789473684,21.35325,0.6832549138980253,0.18658265240574695,AR
8.0,2.7368421052631575,23.852875,0.6988941627873636,0.17693426079074043,AR
8.0,2.9473684210526314,26.26625,0.7119000421642666,0.17120961928501743,AI
8.0,3.1578947368421053,29.042,0.7531892331339861,0.17079333385872952,AI
8.0,3.3684210526315788,31.484125,0.7820259582717135,0.14657069577870369,AI
8.0,3.578947368421052,34.06325,0.8596196952344983,0.13770176608482498,AI
8.0,3.789473684210526,37.116875,0.9756196084282935,0.12273726049676839,AI
8.0,4.0,39.396625,1.1382929174847904,0.10602867266657011,AI
